Username,Handle,Timestamp,Text,Replys,Retweets,Likes
AlexCordeiro,@citzenofworld,2019-03-11T01:50:46.000Z,"Em resposta a 
@BolsonaroSP
Por favor, um gráfico da #Rouanet também, para entendermos o #MiMiMi Abraço. #BolsanaroTemRazao
1
4",1,,4
Nomes Delicados,@NomesDelicados,2019-03-11T00:52:17.000Z,Passado de Zé de Abreu vem à tona com falsificação de notas fiscais da Lei #Rouanet  https://1news.com.br/noticia/542794/noticias/passado-de-ze-de-abreu-vem-a-tona-com-suposta-falsificacao-de-notas-fiscais-da-lei-rouanet-10032019?dv=fc31d7524a26f85c…,,,
Jarib B D Fogaca,@jarib_fogaca,2019-03-06T01:24:42.000Z,"https://politica.estadao.com.br/blogs/fausto-macedo/leia-a-denuncia-da-procuradoria-contra-os-32-por-fraude-de-r-21-mi-da-lei-rouanet/…   #rouanet
1",,,1
Jarib B D Fogaca,@jarib_fogaca,2019-03-06T01:17:59.000Z,http://mpf.mp.br/sp/sala-de-imprensa/noticias-sp/mpf-sp-denuncia-organizacao-criminosa-que-fraudava-projetos-da-lei-rouanet… #Rouanet,,,
Visio,@Visio2join,2019-03-06T01:11:16.000Z,"Sobre a lei rouanet, tenho uma solução: 

O RuaNet

Internet wifi grátis em todas as cidades do Brasil e quem quiser pode continuar assistindo seu artista prefrido online e ele ganha com views! 

Todo mundo ganha. 

#rouanet #LeiRouanet #pas
4",,,4
Ale #Brasil.,@AleR10773558,2019-03-06T01:01:47.000Z,"#elanao #DanielaFalacomZedeAbreu #Rouanet Não.  ... Não compactuamos com a Senhora.
J.B Guerra
@JBGuerra3
 · 5 de mar de 2019
COM #ElaNao PODE HAVER DIÁLOGO. QUER VIVER DE VERBA PÚBLICA DESTINADA A SOCIEDADE CONTINUANDO O ESCÁRNIO COM A NAÇÃO.
QUE DIALOGUE COM SEUS ALINHADOS ""DITADORES"" E PRESIDIÁRIOS.
O BRASIL DE BEM ELEGEU O NOSSO PR @jairbolsonaro , PARA JUNTOS LEVARMOS O BRASIL A PROSPERIDADE. t.co/h5pagOcZPu
1",,,1
MATHEUS MARSAIOLI,@MaLuisMarsaioli,2019-03-06T01:00:57.000Z,#Rouanet #DanielaMercury #bolsonaro #reformadaprevidencia #governofederal #brasil #brasilia #mbl #politica #partidopolitico #brasilacimadetudo #governofederal #prefeituradecampinas #mbl #mblcampinas #memespoliticos #memes #sam,,,
Gilclér Regina,@GilclerRegina,2019-03-06T00:45:27.000Z,"Essa foi ótima presidente. Acabou o leite da vacanet ou seria roubanet. #rouanet #rouanetnão #leirouanet #secouateta #bolsonaropresidente #celebridadeviralata #celebridade #dearaque…
instagram.com
Gilclér Regina (@gilclerregina) • Instagram photo
1",,1,
William Franklyn,@WFranklyn,2019-03-06T00:35:21.000Z,"Em resposta a 
@jairbolsonaro
Pelo visto vai receber muitas cartas de artistas! acabou a Teta kkk #Rouanet",,,
Wagner Silva,@Wagner0288,2019-02-20T20:30:41.000Z,"Próximo filme do Wagner Moura será a biografia de #XuxaMeneghel, a rainha dos baixinhos! O “produtor” jura que se manteve fiel ao estilo e características da personagem principal..

Esse filme do #Marighella é a piada do ano Kkkkkkk 
#LeiRouanet
#Rouanet
#WagnerMouraNão
1",,,1
André Oliveira,@ooliveirandree,2019-02-19T14:33:46.000Z,"Em resposta a 
@_vulgomerlin
 e 
@danielamercury
Rainha da #Rouanet",,,
Iran de Jesus,@IrandeJesus3,2019-02-19T13:53:38.000Z,"Boicote hoje geral, #DanielaMercury maior beneficiada da lei rouanet vai está no 
@EncontroFatima
 ...
Não assistam, mudem de canal ...
#boicoteencontro #DireitaUnida #BrasilAcimadeTudo #Rouanet #Bolsonaro
1",,,1
Miriam Correa,@M7Correa,2019-02-19T13:14:22.000Z,"C grana da Rouanet Wagner Moura diz a Boulos que lançará filme em ocupação do MTST - 18/02/2019 - Mônica Bergamo - Folha Tai pq ⁦
@jairbolsonaro
⁩ quer rever a #Rouanet
folha.uol.com.br
Wagner Moura diz a Boulos que lançará filme em ocupação do MTST - 18/02/2019 - Mônica Bergamo -...
Ator estreou na direção com o longa 'Marighella', que foi aplaudido no Festival de Berlim",,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2019-02-17T19:40:44.000Z,"Em resposta a 
@Rocolevati
 @paulazanelli
 e mais 2
Aproveita que és musico e mora na região Nordeste. O Governo Bolsonaro destinou a #Rouanet para as Regiões Norte e Nordeste!
2",,,2
Gylk Vieira ✠,@gylk,2019-02-17T17:43:04.000Z,"Em resposta a 
@folha
Wagner Moura só esqueceu de falar que ele é a própria merda;  se quisesse ser tão bonzão pq captou dinheiro público para exaltar um terrorista num filme? #BoicoteAmarighella #marighellaterrorista #Rouanet",,,
Junior Jupter Cigano,@CiganoJupter,2019-02-17T03:50:15.000Z,"Em resposta a 
@conexaopolitica
#wagnermoura seu filme não é maior que 
@jairbolsonaro
 e não é #nada perto da vontade do #povobrasileiro. Você é um sanguessuga da #Rouanet e cupinxa do 
@LulaOficial
 e a gangue do 
@ptbrasil",,,
Chico Bravo,@ChicoBravo3,2019-02-10T11:05:10.000Z,"#rouanet #caetano #fernandamontenegro #danielamercury
Eduardo Bolsonaro
@BolsonaroSP
 · 9 de fev de 2019
Lei Rouanet não é para artistas consagrados, mas sim para novos talentos e que seja revertido em boa cultura para todo o Brasil, incluso norte e nordeste que são as regiões mais carentes. twitter.com/Bolsonaro___22…",,,
Gustavo Bourscheid,@LGBourscheid,2019-02-09T20:27:52.000Z,"Dentro da lógica do bravateiro mor #JairBolsonaro fica a dúvida de como o governo vai mensurar o nível de ""desconhecido"" ou ""Famoso"" que o artista se encontra.
Mas para a claque basta dizer que os negados são os esquerdistas e os contemplados os engajados.
#Rouanet
BOLSONARO----2022
@Bolsonaro___22
 · 8 de fev de 2019
Mudanças Lei Rouanet: o teto p/ 1 único projeto será de R$ 10 milhões e não mais R$ 60 milhões , Caixa, BB, Petrobrás e BNDES  vão patrocinar projetos com artistas desconhecidos - e não famosos - escolha em coordenação com o Ministério da Cidadania. E mais no vídeo abaixo.",,,
Chico Bravo,@ChicoBravo3,2019-02-09T16:26:53.000Z,"Em resposta a 
@MLeitoa
 e 
@lobaoeletrico
#rouanet",,,
Thiago Silva,@thiagohsilvaBR,2019-02-09T15:43:13.000Z,"@jairbolsonaro
 Tá na hora de acabar com a bosta da #rouanet né . . . Chega dessa putaria pisando no dinheiro público.
1",,,1
Thiago Silva,@thiagohsilvaBR,2019-02-09T15:42:56.000Z,"Em resposta a 
@CarlosBolsonaro
Tá na hora de acabar com a bosta da #rouanet né . . . Chega dessa putaria pisando no dinheiro público.",,,
Thiago Silva,@thiagohsilvaBR,2019-02-09T15:40:57.000Z,Tá na hora de acabar com a bosta da #rouanet né . . . Chega dessa putaria pisando no dinheiro público.,,,
Couto de Araújo Washington Luiz,@wlcouto229,2019-02-09T09:51:37.000Z,Será que ainda é o dinheiro da lei #Rouanet,,,
"Luiz ,, Brasil, o gigante Acordou !",@LuizSil03147197,2019-01-16T14:21:59.000Z,"A lei #rouanet , também transformou cantores, artistas em... parasitas, gozando do dinheiro publico. Tira do bolso de nosso bolso,  para dar aos ociosos !!! Isto vai acabar...meu voto tem valor.",,,
"Luiz ,, Brasil, o gigante Acordou !",@LuizSil03147197,2019-01-16T13:21:37.000Z,"Não acredito, um parasita, sangue suga, na cultura, parasitas da lei #rouanet .
As eleições pra 
@PrefeituraSJC
 vem ai, o 
@psdbsjc
 já está aumentando a passagem de ônibus de $4,20 para $6,00 , 
@PSDB_SP
 um PT enrustido.",,,
"Luiz ,, Brasil, o gigante Acordou !",@LuizSil03147197,2019-01-16T09:16:22.000Z,"Em resposta a 
@lsentoes
Meu Deus... é muito dinheiro... Eles ganham na lei #rouanet ganham na lei de anistia, só nesta lei José Dirceu ganha por mês R$ 33.763,00.
Meu Deus.. não pode ficar assim.
Isso tem que acabar.
Que mundo é esse????
3",,,3
Amanda pessoA,@amanda_pess,2019-01-15T19:08:07.000Z,O povo Acorda Vamos levantar a tag #Rouanet. VERGONHAA dinheiro Publico !!!!,,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2019-01-14T13:49:36.000Z,"Marighela terrorrista filme patrocinado pela #Rouanet tem que acabar, Poha!  
@jairbolsonaro
 @OsmarTerra
 @CulturaGovBr
 @CarlosBolsonaro
 @alefrotabrasil 
@onyxlorenzoni
 @planalto
 Essa Secretaria tem que ser #Despetizada Nós estamos de olho no DO https://youtu.be/Skr3G2ZBkr4",,,
Alan Mello,@AlanMello10,2019-01-14T11:12:15.000Z,"Em resposta a 
@lsentoes
Não sou contra a lei #Rouanet mas tem que valorizar a cultura. Quem se beneficia disto não é a massa. E quem se beneficia tem obrigação de dar retorno a sociedade!",,,
Eduardo Ribeiro,@Edu_Ribeiro20,2019-01-12T01:56:51.000Z,"Em resposta a 
@conservprobr
 e 
@noticiasprobr
Eu apoio

#cpidaRouanet
#Rouanet
2",,,2
Eduardo Ribeiro,@Edu_Ribeiro20,2019-01-12T01:56:37.000Z,"Eu apoio

#cpidaRouanet
#Rouanet",,,
Eduardo Ribeiro,@Edu_Ribeiro20,2019-01-12T01:56:18.000Z,"#RouanetEu apoio

#cpidaRouanet
#Rouanet
1",,,1
Eduardo Ribeiro,@Edu_Ribeiro20,2019-01-12T01:54:14.000Z,"Eu apoio

#cpidaRouanet
#Rouanet",,,
Blue,@BlueGilly,2019-01-12T00:17:59.000Z," 10 MILHÕES!

WAGNER MOURA, MARIGHELLA E A LEI ROUANET

https://youtu.be/U7JKYxR0PMQ

#WagnerMoura
#Rouanet",,,
Douglas Líder,@DougLider,2019-01-11T20:09:12.000Z,"Em resposta a 
@allannoexilio
Acabou a mamata #rouanet",,,
Iza,@iza_75fontes,2019-01-10T17:28:46.000Z,"Faz tempo que não assisto. É perda de tempo, aliás boicotamos a Globo pela fidelidade com a esquerda  #Rouanet .
Jair M. Bollsonaro
@jairbolsonaro_2
 · 9 de jan de 2019
Vão Boicotar o BBB19 ?     #BBB19",,,
Guilherme Barros,@gui_barros,2019-01-10T11:55:37.000Z,"Em resposta a 
@JovemPanEntrete
 e 
@radiojovempan
Pergunta pro 
@fefito
 se é verdade que ele foi beneficiado pela #rouanet
1",,,1
Leonardo Miranda,@Leoballer83,2019-01-08T03:34:48.000Z,"@danielamercury
 adora falar mal do nosso querido presidente 
@jairbolsonaro
 e sempre negou usar a lei #rouanet mais mentiras tem sempre pernas curtas.",,,
@marya,@marya,2019-01-04T16:26:48.000Z,"Em resposta a 
@CarlosBolsonaro
É  isso Carlos...Lavras MG  está com o Governo Bolsonaro...N esqueça  da porcaria da #Rouanet",,,
PedroHProfeta,@PedroHProfeta1,2019-01-04T16:05:06.000Z,"Em resposta a 
@CarlosBolsonaro
@LucianoHuck
 #hipocrita e dinheiro da #Rouanet????",,,
Kleber,@Klebertessaroli,2019-01-02T23:19:58.000Z,"Em resposta a 
@AssumpcaD
 e 
@jairbolsonaro
PQP... 
@jairbolsonaro
 presidente 2019...
#BBB sem patrocínio.
#ROUANET sem verba,
#Carnaval sem verba,
#marchadamaconha sem verba
#marchadavergonha sem verba ...

Tudo lindo 2019, só o Coringão ganhar mais um título e pronto. Fechou com chave de ouro.",,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2019-01-02T19:51:11.000Z,"O que esse cara tem que fazer é devolver $$$$$ da #Rouanet...
Saríssima
@SaraLaurian
 · 2 de jan de 2019
Zé do Breu afirma q teremos um governo repressor,a eleição do Bolsonaro foi decidida  pelo Mossad, q armou a facada  com o pessoal do  Albert Einstein. E diz q td faz parte de uma treta, organizada pelos evangélicos e os israelensense. 

Anda usando drogas ilícitas estragadas? 
1",,,1
Auciclei Pereira,@AucicleiPereira,2019-01-01T21:24:03.000Z,"Em resposta a 
@monicabergamo
Tu não se cansa não deixa o cara fazer o trabalho dele em paz ,vcs não têm mais prestígio algum e se tá bom pra vcs ,fique sabendo que pra maioria dos brasileiros não está não porquê os ratos que vcs apoiam levaram o Brasil a esse nível #Rouanet nunca mais. Adotem a verdade......",,,
LeO DELLA TORRE,@leodellatorre,2018-12-31T05:06:42.000Z,"@zehdeabreu
 me mande o print da devolução dos R$ 300mil que você pegou nosso emprestado com a #Rouanet...
Não vamos mais lhe cobrar viu, devolva logo seu sacana!",,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2018-12-28T17:52:45.000Z,"Esse gordinho especialista economista é petista! Diz pra ele que vamos acabar com a #Rouanet #Desaparelhar o Estado pois a ineficiência está  aí @TvBandnews
1",,1,
Will Lima,@Jornalista79,2018-12-26T19:40:00.000Z,"@jairbolsonaro
 diz que conterá desperdício de recursos

Presidente eleito critica repasses de #Furnas via Lei #Rouanet

http://jlpolitica.com.br/noticias/nacional/bolsonaro-diz-que-contera-desperdicio-de-recursos…",,,
@RD Rodrigo/soluçoesMetalicas,@RD Rodrigo/soluçoesMetalicas,2018-12-22T21:50:45.000Z,"@Ipocrisia
 dessas #globais da lei #Rouanet e absurdo ; cadê ela si manifestando contra o #João do capeta #estuprador  emm?????
1",,,1
AnnaCohenZodek,@AnnaCohenZodek,2018-12-19T16:34:32.000Z,"Mais uma da Lei #Rouanet: 4 #milhões de reais para filme sobre #JoaoDeDeus de Deus
http://soviuagora.blogspot.com/2018/12/mais-uma-da-lei-rouanet-4-milhoes-de.html…",,,
Felipe Mianes,@felipemianes,2018-12-19T15:16:49.000Z,"Gostei de um vídeo 
@YouTube
 http://youtu.be/gN-96-C-5lQ?aEspet…áculo Infantil ""Histórias de Pinda"" aprovado pela Lei #Rouanet
youtube.com
Espetáculo Infantil ""Histórias de Pinda"" aprovado pela Lei #Rouanet
Sua empresa é amiga da arte? Então ajude a Pinda e a Boneca a levarem o espetáculo ""Histórias de Pinda"" para mais de 10 mil crianças da rede pública de Campi...",,,
chicco.sal,@chiccosal,2018-12-19T14:05:19.000Z,#BABACONA #ROUANET https://facebook.com/696868914/posts/10156234978788915/…,,,
Fê,@andarcomfeeuvou,2018-12-19T10:27:15.000Z,"Em resposta a 
@graeff65
 e 
@YouTube
Muito bom Moniquinha. Vale lembrar que cada real investido em Rouanet, retorna de 1,50 a 13 reais pros  cofres públicos, e que a cultura gera 1,5 milhão de empregos diretos (5x mais que a indústria automotiva). 
Cultura é vida! #rouanet",,,
Potiguar 2016,@PotiguarRP,2018-12-18T16:54:05.000Z,#FimDaLei #Rouanet,,,
gecy,@g_sottias,2018-12-18T12:02:19.000Z,"A Lei #Rouanet falha, mas a Lei do #Retorno, não
Jornal da Cidade Online
@JornalDaCidadeO
 · 17 de dez de 2018
Criadora do maior fake news da campanha eleitoral agora é vítima do próprio veneno https://ift.tt/2Bsls9J",,,
Ana Maria Bolsonaro Heleno Tarcísio Tereza Guedes,,2018-12-18T08:26:05.000Z,"Em resposta a 
@SNIOficial
 e 
@GVNews_
Cala a boca cara pálida da #Rouanet  
@bemvindo_ator",,,
AME Cultura,@amecultura,2018-12-17T12:59:15.000Z,"#Museus, #peçasteatrais, #projetosmusicais e de #patrimônio muitas vezes compõem boa parte de seu orçamento com recursos obtidos via lei #Rouanet, que permite a patrocinadores descontarem de seu Imposto de Renda os valores destinados a #projetosculturais.
folha.uol.com.br
Fim da Rouanet causaria apagão em orquestras, museus e musicais - 09/11/2018 - Ilustrada - Folha
Alvo de duras críticas, lei é o principal instrumento federal de incentivo às artes; entenda como o mecanismo funciona
1
1",,1,1
Wagner Silva,@Wagner0288,2018-12-15T18:15:01.000Z,"Em resposta a 
@macunaimaz
Pau no cu dos comunistas da #rouanet",,,
Roberto Sá,@ArobertoSa,2018-12-15T01:49:46.000Z,"Em resposta a 
@lobaoeletrico
Artistas famosos usam $$ da Lei Rouanet impedindo a fama de artistas pobres.
#Rouanet #Brasil",,,
Antunes Marinho ᶜʳᶠ,@antunes_marinho,2018-12-10T23:20:38.000Z,"Em resposta a 
@hbredda
Lembrei da Fernanda #Montenegro pedindo dinheiro público via Lei #Rouanet ontem no #Faustão 

Não sei de cabeça quanto ela recebeu, mas acho que esse dinheiro estaria melhor empregado nesse hospital...
4",,,4
Fco_leandro,@Leandro_011276,2018-12-10T17:01:29.000Z,"Em resposta a 
@JornalOGlobo
Importante é #rouanet #carnaval",,,
Depois da Tempestade,@DepoisdaTempes2,2018-12-10T16:06:49.000Z,"Se os artistas não são corruptos, não há o que temer dona Fernandona.
#Rouanet#Ruanele",,,
Fabricio Martins 🕆⚌,@fabri7martins,2018-12-10T15:06:08.000Z,"Em resposta a 
@LitraoMiriam
 e 
@AleBlackmore
A Lei #Rouanet , originalmente, foi criada pra fomentar a cultura daqueles artistas que não tem oportunidade nem condições financeiras para divulgar sua arte, mas infelizmente, só tem servido a 1 ""panela"" e pior à artistas que ñ precisam. Isso sim tem q acabar",,,
Evandro,@SantosEvandro11,2018-12-10T12:30:20.000Z,"Em resposta a 
@andrizek
Olha quem defende a #Rouanet, 
@GDimenstein
  que se saboreia do dinheiro dos meus impostos, e 
@andrizek
  que trabalha (PJ) na  empresa que mais recebe verbas de propagando do Gov.
Parabéns pra vcs.",,,
Junior,@Junior39436998,2018-12-10T10:43:08.000Z,"Em resposta a 
@gshow
Devolve o dinheiro da #Rouanet para o povo brasileiro isso sim seria de uma dignidade sem tamanho. #
1
3",,1,3
Roberto Sá,@ArobertoSa,2018-12-10T07:41:28.000Z,"Em resposta a 
@Crisdedireita
 @analicechavess
 e 
@PaulaLavigne
Artistas famosos que usaram a Lei Rouanet impediram o sucesso de artistas pobres.
São cruéis e corruptos, Sra. Fernanda Montenegro. #MelhoresDoAno #Rouanet
1
6",1,,6
Visualizando,@jailsondeolive4,2018-12-10T03:16:28.000Z,"#Rouanet é triste ver a realidade de ""grandes"" atores, mas quando de fala para o bem do Brasil, daqueles que muitos dão audiência para eles, não lutam pelo Brasil, e estão cagando para a população! Só digo uma coisa: cada um vai pagar o que deve, no seu devido tempo!!!!
Matheus
@Danrleyanjo
 · 9 de dez de 2018
""""Não somos corruptas pela Lei Rouanet. Procurem os verdadeiros corruptos nos porões."" (Fernanda Montenegro) #MelhoresdoAno ",,,
SANTANA Jornalista .`.,@pmbnoticias,2018-11-28T00:54:52.000Z,"O BRASIL É NOSSO !! FORA COMUNISTAS !! 

#SobPressão
#BolsonaroNaTimes 
#Bolsonaro 
#BolsonaroPresidente 
#STFVergonhaNacional 
#STF 
#ROUANET 
#FORACOMUNISTAS 
#SANTANAJORNALISTA

http://POLICIAMUNICIPALDOBRASIL.COM
2
1",,2,1
Léo Oliveira,@leo_oficial92,2018-11-26T21:32:42.000Z,"Em resposta a 
@Desesquerdizada
 @lobaoeletrico
 e mais 3
Tá ficando difícil de manter o discurso!
Cada vez mais gente se livrando da mordaça #Rouanet",,,
Chico D'Angelo,@chico_dangelo,2018-11-26T14:37:53.000Z,"Muito bom e lúcido o artigo de Cacá Diegues sobre a #Rouanet. Quando fui vice-presidente da CPI que visava investigar irregularidades na lei, tivemos uma construção importante no sentido se não criminalizar a Rouanet e os artistas. 

https://oglobo.globo.com/opiniao/o-valor-da-lei-23257631…
1",,,1
Candida Navarro,@CandyNavarro,2018-11-25T01:18:09.000Z,"Em resposta a 
@lsentoes
Opa!! OPERAÇÃO PENTE FINO do 
@lsentoes
 
Descabelando a turma da Rouanet kkkkkk
#rouanet #LeiRouanet
GIF
1",,,1
Jornal O Sul,@OSul_noticias,2018-11-24T23:18:11.000Z,"O cantor #Roger #Waters não recebeu #Dinheiro da Lei #Rouanet, diz o #Ministério da #Cultura http://osul.com.br/o-cantor-roger-waters-nao-recebeu-dinheiro-da-lei-rouanet-diz-o-ministerio-da-cultura/…",,,
Marcy Bryck,@Marcybryck,2018-11-24T18:27:31.000Z,"«De l'Étoile jaune aux #Gilets #jaunes ?» Clarification sur l'#Histoire de #France moderne, récente  et la Communauté juive organisée.Sur ""l'influence nocive et puissante du lobby juive""et ""l'entretien de la haine"". Par #Bourbon et #Rouanet https://youtu.be/U2GOlx1sHoU via 
@YouTube
1",,,1
VR Projetos Culturais e Educacionais,@vrprojetos,2018-11-20T23:13:04.000Z,Isso Muda o Brasil. A Lei Rouanet de Incentivo à Cultura que poucos conhecem. #IRdoBEM #culturagerafuturo #rouanet https://linkedin.com/pulse/isso-muda-o-brasil-renato-paix%C3%A3o-a-/…,,,
MariadeFatimaMarques,@mariafatimamarq,2018-11-16T08:56:47.000Z,"Em resposta a 
@Bradesco
Verdade #SenhorPresidente 
@jairbolsonaro
 que eles utilizaram e utilizam o dinheiro  da #Lei #Rouanet ? Se é verdade, eles têm q fazer no mínimo 5 apresentações #Gratuitas #as #crianças #carentes #deste #Brasil
1",,,1
Hewrconstantin☻,@Hwrconstantino,2018-11-14T17:13:28.000Z,Vamos lá  pessoal apoiar o fim da lei Rouanet... precisamos de 20 mil votos... https://www12.senado.leg.br/ecidadania/visualizacaoideia?id=111651… #Rouanet,,,
Wagner Silva,@Wagner0288,2018-11-13T19:55:14.000Z,"Olha a carinha de constrangimento da #ClaudiaLeitte.
1,2 Milhões da lei #Rouanet

#PTNuncaMais 
@DaniloGentili
MBL - Movimento Brasil Livre
@MBLivre
 · 13 de nov de 2018
A internet não perdoa.",,,
@curimim,@curimim,2018-11-13T18:51:33.000Z,EM JANEIRO A LEI #ROUANET SERÁ SIBSTITUIDA PLA LEI  #RUANELES,,,
Sincero demais,@ArangoleZanata,2018-11-13T15:26:30.000Z,"@ManuelaDavila
 @FernandaLimaBah
Boa tarde, Cláudia Leitte (
@claudialeitte
) Isso também conta como ""assédio"" e ""constrangimento"", ou só é classificado assim quando quem fala não é lacrador?

#assédio #claudia #Rouanet #thevoice #globo #hipocrisia

https://instagram.com/p/BqGMeGEBoff/?utm_source=ig_share_sheet&igshid=194kz5vvgqr24…
0:12
16 visualizações",,,
FlavioViolinback,@FFlavioDuoex,2018-11-13T13:23:53.000Z,"Depois vem no carnaval cantar e rebolar e ganhar dinheiro ás custas dos sem educação, num é mole né!?

Tudo artista #ROUANET  https://diariodobrasil.org/claudia-leitte-se-muda-para-os-eua-e-chama-brasileiros-de-povo-sem-educacao/…",,,
Fco_leandro,@Leandro_011276,2018-11-13T13:17:08.000Z,"Em resposta a 
@VEJA
Chega de #rouanet",,,
Junglekid,@ElSiqr,2018-11-10T19:57:59.000Z,"Cantores e Artistas protestam como proletários mas têm contas bancárias de Burguês. São tão cús quanto o Marx, um demente gigolô. 
Como é que sem #Rouanet vai haver um apagão se vocês fazem e são piadas prontas? Nem preciso de StandUp Comedy.",,,
Promiscuous Girls,@PromiscuousGir5,2018-11-10T02:40:54.000Z,"Em resposta a 
@bchartsbc
Esse Eduardo Costa junto com outros artistas q estão querendo derrubar a Lei #Rouanet estão dando tiro em seus próprios pes",,,
Ney Gomes,@neygms,2018-11-10T01:46:47.000Z,"Ainda bem que o #ECA veio bem antes da lei #Rouanet. Senão, seria uma verba a mais para artistas desequilibrados comerem criancinhas! #SomosTodosFlavioMorgen
3",,,3
Nhune,@giusepeol,2018-11-09T21:50:21.000Z,"Em resposta a 
@miriamleitao
 e 
@editorarocco
so p/ saber, esse foi financiado pela #rouanet?
4",,,4
Marcello,@marceloinfoco,2018-11-09T20:26:54.000Z,"Em resposta a 
@folha
Fiz um curso de Rouanet.
Descobri que só umas minorias influentes tem aprovação.
Empresas de famosos.
É só liberar a Rouanet pros nordestinos que a cultura ficará muito melhor
#rouanet
1
1",,1,1
Tiago Padlir,@TiagoFalando,2018-11-09T18:08:51.000Z,"""Fim da #Rouanet causaria apagão em orquestras, museus e musicais"" https://www1.folha.uol.com.br/ilustrada/2018/11/fim-da-rouanet-causaria-apagao-em-orquestras-museus-e-musicais.shtml?utm_source=twitter&utm_medium=social&utm_campaign=comptw…",,,
Claudia Duarte (Cau),@Duarte_Cau,2018-11-09T15:52:34.000Z,"Fim da #Rouanet causaria apagão em #orquestras, #museus e #musicais
Lei repres. 1 fatia peq. d todas as leis d renúncia fiscal no país: só 0,5% do q o Brasil deixa d arrecadar em impostos c/ progr. d incentivo
Impost. recolhidos pela FLIP, R$ 4,7 mi, superam os R$ 3mi de isenção
3
6",,3,6
RECEJR,@RECEJR2,2018-11-08T15:22:23.000Z,"Em resposta a 
@FernandaLimaBah
Só está fazendo isso para defender os próprios interesses de vocês mesmo né #Acabouamamata #Rouanet #BolsonaroPresidente
1",,,1
Antonio Gomes,@antoniogomesofi,2018-11-08T12:09:03.000Z,"#Ministro da Cultura: “Fim da #Rouanet seria ruim para o país” https://youtu.be/VWYvEp7LqYw via 
@YouTube
1
1",,1,1
@marya,@marya,2018-11-08T02:16:23.000Z,"Em resposta a 
@Francis42913322
Choooora tiau pra #Rouanet",,,
lulia madeiros,@leeeeeeu,2018-11-07T22:12:26.000Z,"Oh, moço! Me vê 3 #kitgay, por favor? Pode passar aqui no meu cartão da lei #rouanet.
2",,,2
Jornalista Parcial,@JornalistaParc1,2018-11-07T10:14:29.000Z,"Luan Santana diz que desistiu de captar verba para turnê via Lei Rouanet. Cantor divulgou comunicado para afirmar que cancelou projeto orçado em 4,1 milhões de reais apesar de aprovação do Ministério de Cultura.
#Musica #cantor #luansantana
#Rouanet #leirouanet #Cultura",,,
Dany Nery,@daninery77,2018-11-06T23:40:20.000Z,"Sorte dela q o Partor 
@marcofeliciano
 ressuscitou esse nome dela, q tava mais esquecido q sei lá o que. Agora, temos q ter muito cuidado c as críticas, pq sem #Rouanet essas criaturas vai ficar desesperadas por dinheiro e vão atirar p tds os lados. 
Gospel Prime
@gospelprime
 · 6 de nov de 2018
Daniela Mercury processa pastor que a chamou de “endemoninhada” https://noticias.gospelprime.com.br/daniela-mercury-processa-pastor-que-a-chamou-de-endemoninhada-filha-de-satanas/?utm_source=twitter&utm_medium=social&utm_campaign=gospelprime…",,,
Jornalista Parcial,@JornalistaParc1,2018-11-06T14:21:17.000Z,"O ministro da Cultura, Sérgio Sá Leitão, defendeu a lei Rouanet e disse que o benefício deve ser mantido e ampliado. 

#LeiRouanet #Rouanet #ministro",,,
bolso_LINK's,@BolsonaroEdc,2018-11-06T02:27:51.000Z,"ATENÇÃO GALERA #CONVOCAÇÃO GERAL VAMOS DEIXA UM RECADO PARA ESTE CASAL DE LADRÕES DA LEI #Rouanet   caetano Velloso e sua esposa !

https://youtube.com/watch?...
youtube.com
Ex-Mulher de Caetano Fuma Maconha Com Dinheiro Da Lei #Rouanet
Galera Da uma força SE INSCREVAM Lá !https://YouTube.com/IgorMarciel_____________________________________________ Acompanhe nos redes sociashttps://w...",,,
Wilammes Erdmann,@BracoNacao,2018-11-06T01:56:39.000Z,"Em resposta a 
@faf00
 @helenabatista78
 e mais 2
ATENÇÃO #CONVOCAÇÃO GERAL VAMOS ENTRAR  NO YOUTUBE  E DEIXA UM RECADO PARA ESTE CASAL DE LADRÕES DA LEI #Rouanet   caetano Velloso e sua esposa !
youtube.com
Ex-Mulher de Caetano Fuma Maconha Com Dinheiro Da Lei #Rouanet
Galera Da uma força SE INSCREVAM Lá !https://YouTube.com/IgorMarciel_____________________________________________ Acompanhe nos redes sociashttps://w...",,,
Wilammes Erdmann,@BracoNacao,2018-11-06T01:56:35.000Z,"Em resposta a 
@helenabatista78
 @Estadao
 e 
@brdezoito
ATENÇÃO #CONVOCAÇÃO GERAL VAMOS ENTRAR  NO YOUTUBE  E DEIXA UM RECADO PARA ESTE CASAL DE LADRÕES DA LEI #Rouanet   caetano Velloso e sua esposa !
youtube.com
Ex-Mulher de Caetano Fuma Maconha Com Dinheiro Da Lei #Rouanet
Galera Da uma força SE INSCREVAM Lá !https://YouTube.com/IgorMarciel_____________________________________________ Acompanhe nos redes sociashttps://w...
1",1,,
